split,id,landmark_index,ere,ere_mm,true_radial_error_px,true_radial_error_mm
validation,RBS16982479_6L,4,5.525775909423828,0.38719695806503296,4.242640495300293,0.2972865104675293
validation,RBS16982479_6L,5,5.014713287353516,0.35138624906539917,3.0,0.210213303565979
validation,RBS16982479_6L,6,6.936276912689209,0.4860325753688812,6.324555397033691,0.4431685507297516
validation,RBS16982479_6L,7,6.709963798522949,0.470174640417099,9.0,0.630639910697937
validation,RBS20145288_6L,1,6.274898052215576,0.43968889117240906,8.062257766723633,0.5649312734603882
validation,RBS20145288_6L,2,5.80100154876709,0.4064822494983673,5.385164737701416,0.37734442949295044
validation,RBS20145288_6L,3,4.632845878601074,0.32462865114212036,2.0,0.14014220237731934
validation,RBS20145288_6L,4,5.081442832946777,0.35606223344802856,8.0,0.5605688095092773
validation,RBS20145288_6L,5,4.763746738433838,0.33380112051963806,3.605551242828369,0.25264495611190796
validation,RBS20145288_6L,6,5.6914238929748535,0.39880430698394775,16.124515533447266,1.1298625469207764
validation,RBS20145288_6L,7,7.443248748779297,0.5215567350387573,7.8102498054504395,0.547272801399231
validation,RBS13258908_3R,1,4.835963249206543,0.33886122703552246,3.0,0.210213303565979
validation,RBS13258908_3R,2,5.731634140014648,0.4016219973564148,5.385164737701416,0.37734442949295044
validation,RBS13258908_3R,3,6.280172348022461,0.4400586783885956,10.0,0.7007110118865967
validation,RBS13258908_3R,4,5.969285011291504,0.4182743728160858,2.0,0.14014220237731934
validation,RBS13258908_3R,5,4.894071578979492,0.3429330587387085,6.7082037925720215,0.47005122900009155
validation,RBS13258908_3R,6,6.0171122550964355,0.4216254651546478,0.0,0.0
validation,RBS13258908_3R,7,6.660591125488281,0.4667147994041443,3.0,0.210213303565979
validation,RBS18480172_5L,1,6.129438400268555,0.4294966757297516,3.605551242828369,0.25264495611190796
validation,RBS18480172_5L,2,5.805121421813965,0.40677133202552795,8.0,0.5605688095092773
validation,RBS18480172_5L,3,4.375596046447754,0.3066025972366333,3.0,0.210213303565979
validation,RBS18480172_5L,4,5.385160446166992,0.37734416127204895,8.5440034866333,0.5986877679824829
validation,RBS18480172_5L,5,4.47796106338501,0.3137758672237396,5.0,0.35035550594329834
validation,RBS18480172_5L,6,5.873822212219238,0.41158527135849,2.2360680103302,0.15668374300003052
validation,RBS18480172_5L,7,7.109017372131348,0.49813657999038696,6.7082037925720215,0.47005122900009155
validation,RBS18062285_6L,1,5.4650654792785645,0.3829430043697357,3.0,0.210213303565979
validation,RBS18062285_6L,2,5.262152671813965,0.36872488260269165,8.0,0.5605688095092773
validation,RBS18062285_6L,3,4.395557880401611,0.3080017566680908,3.0,0.210213303565979
validation,RBS18062285_6L,4,5.82780122756958,0.4083603620529175,13.03840446472168,0.913615345954895
validation,RBS18062285_6L,5,5.3466386795043945,0.3746447265148163,12.806248664855957,0.8973479270935059
validation,RBS18062285_6L,6,5.724775314331055,0.4011414647102356,3.605551242828369,0.25264495611190796
validation,RBS18062285_6L,7,6.154911994934082,0.4312813878059387,6.082762718200684,0.426225870847702
validation,RBS20021936_6L,1,5.598811149597168,0.3923147916793823,19.235383987426758,1.3478446006774902
validation,RBS20021936_6L,2,6.247429847717285,0.43776407837867737,7.6157732009887695,0.5336456298828125
validation,RBS20021936_6L,3,5.171090126037598,0.3623439371585846,0.0,0.0
validation,RBS20021936_6L,4,5.132816791534424,0.3596622943878174,11.180339813232422,0.7834187150001526
validation,RBS20021936_6L,5,5.4746904373168945,0.3836177587509155,6.0,0.420426607131958
validation,RBS20021936_6L,6,5.318727493286133,0.3726891279220581,24.0,1.681706428527832
validation,RBS20021936_6L,7,7.499031066894531,0.5254652500152588,13.928388595581055,0.9759774804115295
validation,RBS19376368_8L,1,8.194849014282227,0.5742221474647522,40.112342834472656,2.810715913772583
validation,RBS19376368_8L,2,13.432060241699219,0.9411996006965637,8.246211051940918,0.5778211355209351
validation,RBS19376368_8L,3,8.533149719238281,0.5979276299476624,9.433980941772461,0.6610494256019592
validation,RBS19376368_8L,4,8.27568531036377,0.5798869729042053,14.142135620117188,0.9909549951553345
validation,RBS19376368_8L,5,11.785459518432617,0.8258199691772461,29.42787742614746,2.0620439052581787
validation,RBS19376368_8L,6,5.0391645431518555,0.3530999720096588,2.8284270763397217,0.19819100201129913
validation,RBS19376368_8L,7,7.4180402755737305,0.5197901725769043,5.830951690673828,0.4085812270641327
validation,RBS18260034_2R,1,16.831825256347656,1.1794240474700928,5.385164737701416,0.37734442949295044
validation,RBS18260034_2R,2,11.53442668914795,0.8082294464111328,8.5440034866333,0.5986877679824829
validation,RBS18260034_2R,3,6.244585990905762,0.4375650882720947,3.605551242828369,0.25264495611190796
validation,RBS18260034_2R,4,7.598538398742676,0.5324380397796631,11.401754379272461,0.7989334464073181
validation,RBS18260034_2R,5,24.7491455078125,1.73419988155365,5.830951690673828,0.4085812270641327
validation,RBS18260034_2R,6,7.251624584197998,0.5081294178962708,6.0,0.420426607131958
validation,RBS18260034_2R,7,7.528244972229004,0.52751225233078,15.132745742797852,1.0603681802749634
validation,RBS14724681_1R,1,6.623203277587891,0.46409517526626587,11.0,0.7707821130752563
validation,RBS14724681_1R,2,5.070397853851318,0.355288565158844,2.0,0.14014220237731934
validation,RBS14724681_1R,3,5.494104385375977,0.3849780857563019,7.6157732009887695,0.5336456298828125
validation,RBS14724681_1R,4,5.754859924316406,0.4032497704029083,3.0,0.210213303565979
validation,RBS14724681_1R,5,7.6790571212768555,0.5380799770355225,10.0,0.7007110118865967
validation,RBS14724681_1R,6,5.062069416046143,0.3547048270702362,5.830951690673828,0.4085812270641327
